Year,Month,Day,Fractional year,Modulation potential [MV]
1983,3,23,1983.221918,783.9
1983,3,24,1983.224658,785.8
1983,3,25,1983.227397,774.2
1983,3,26,1983.230137,809.2
1983,3,27,1983.232877,800.8
1983,3,28,1983.235616,774.5
1983,3,29,1983.238356,766.5
1983,3,30,1983.241096,770.4
1983,3,31,1983.243836,774.5
1983,4,1,1983.246575,775
1983,4,2,1983.249315,778.8
1983,4,3,1983.252055,776.1
1983,4,4,1983.254795,765.5
1983,4,5,1983.257534,767.9
1983,4,6,1983.260274,765.5
1983,4,7,1983.263014,784.8
1983,4,8,1983.265753,794.6
1983,4,9,1983.268493,802.3
1983,4,10,1983.271233,795.9
1983,4,11,1983.273973,785.6
1983,4,12,1983.276712,785.6
1983,4,13,1983.279452,799
1983,4,14,1983.282192,823.5
1983,4,15,1983.284932,827.3
1983,4,16,1983.287671,804.9
1983,4,17,1983.290411,797.1
1983,4,18,1983.293151,786.3
1983,4,19,1983.29589,775
1983,4,20,1983.29863,778
1983,4,21,1983.30137,780.7
1983,4,22,1983.30411,789.4
1983,4,23,1983.306849,790.8
1983,4,24,1983.309589,820
1983,4,25,1983.312329,849.6
1983,4,26,1983.315068,868.2
1983,4,27,1983.317808,860.1
1983,4,28,1983.320548,839.2
1983,4,29,1983.323288,859.3
1983,4,30,1983.326027,859.2
1983,5,1,1983.328767,849.2
1983,5,2,1983.331507,856.9
1983,5,3,1983.334247,858.3
1983,5,4,1983.336986,856.2
1983,5,5,1983.339726,852.1
1983,5,6,1983.342466,843.2
1983,5,7,1983.345205,847.8
1983,5,8,1983.347945,854.3
1983,5,9,1983.350685,847.3
1983,5,10,1983.353425,841.8
1983,5,11,1983.356164,862.1
1983,5,12,1983.358904,905.9
1983,5,13,1983.361644,918.4
1983,5,14,1983.364384,935.7
1983,5,15,1983.367123,942.3
1983,5,16,1983.369863,924.3
1983,5,17,1983.372603,943.9
1983,5,18,1983.375342,972.6
1983,5,19,1983.378082,922
1983,5,20,1983.380822,878.9
1983,5,21,1983.383562,870.8
1983,5,22,1983.386301,922.2
1983,5,23,1983.389041,912.1
1983,5,24,1983.391781,907.1
1983,5,25,1983.394521,943
1983,5,26,1983.39726,934.3
1983,5,27,1983.4,920.1
1983,5,28,1983.40274,903.4
1983,5,29,1983.405479,873.2
1983,5,30,1983.408219,859.7
1983,5,31,1983.410959,852.5
1983,6,1,1983.413699,847.1
1983,6,2,1983.416438,852.3
1983,6,3,1983.419178,859.8
1983,6,4,1983.421918,854.9
1983,6,5,1983.424658,842.5
1983,6,6,1983.427397,830.8
1983,6,7,1983.430137,809.2
1983,6,8,1983.432877,795.5
1983,6,9,1983.435616,804.8
1983,6,10,1983.438356,855.9
1983,6,11,1983.441096,856.8
1983,6,12,1983.443836,844.2
1983,6,13,1983.446575,876.5
1983,6,14,1983.449315,860.3
1983,6,15,1983.452055,838.5
1983,6,16,1983.454795,827.7
1983,6,17,1983.457534,811.7
1983,6,18,1983.460274,807.1
1983,6,19,1983.463014,815.5
1983,6,20,1983.465753,812.1
1983,6,21,1983.468493,811.7
1983,6,22,1983.471233,827.3
1983,6,23,1983.473973,821.7
1983,6,24,1983.476712,819.3
1983,6,25,1983.479452,809.4
1983,6,26,1983.482192,815.8
1983,6,27,1983.484932,827.2
1983,6,28,1983.487671,823.5
1983,6,29,1983.490411,831.4
1983,6,30,1983.493151,822.3
1983,7,1,1983.49589,814.1
1983,7,2,1983.49863,807.1
1983,7,3,1983.50137,794.9
1983,7,4,1983.50411,784.7
1983,7,5,1983.506849,777.2
1983,7,6,1983.509589,774.7
1983,7,7,1983.512329,766.4
1983,7,8,1983.515068,756.8
1983,7,9,1983.517808,762
1983,7,10,1983.520548,753.9
1983,7,11,1983.523288,754.9
1983,7,12,1983.526027,756.2
1983,7,13,1983.528767,760.6
1983,7,14,1983.531507,752.1
1983,7,15,1983.534247,743.1
1983,7,16,1983.536986,745.9
1983,7,17,1983.539726,747.7
1983,7,18,1983.542466,757
1983,7,19,1983.545205,771.8
1983,7,20,1983.547945,777.5
1983,7,21,1983.550685,778.4
1983,7,22,1983.553425,761.9
1983,7,23,1983.556164,786.4
1983,7,24,1983.558904,799.9
1983,7,25,1983.561644,788.8
1983,7,26,1983.564384,770.9
1983,7,27,1983.567123,760
1983,7,28,1983.569863,749.1
1983,7,29,1983.572603,756.8
1983,7,30,1983.575342,748.5
1983,7,31,1983.578082,741.2
1983,8,1,1983.580822,730
1983,8,2,1983.583562,739.8
1983,8,3,1983.586301,773.2
1983,8,4,1983.589041,782.1
1983,8,5,1983.591781,771.7
1983,8,6,1983.594521,800.1
1983,8,7,1983.59726,802.4
1983,8,8,1983.6,814.2
1983,8,9,1983.60274,821.8
1983,8,10,1983.605479,817.1
1983,8,11,1983.608219,808.9
1983,8,12,1983.610959,780.1
1983,8,13,1983.613699,751.7
1983,8,14,1983.616438,750.9
1983,8,15,1983.619178,781.2
1983,8,16,1983.621918,800.9
1983,8,17,1983.624658,798.9
1983,8,18,1983.627397,790.7
1983,8,19,1983.630137,771.5
1983,8,20,1983.632877,775
1983,8,21,1983.635616,754.9
1983,8,22,1983.638356,760.4
1983,8,23,1983.641096,759
1983,8,24,1983.643836,750.7
1983,8,25,1983.646575,752.1
1983,8,26,1983.649315,750.9
1983,8,27,1983.652055,742.1
1983,8,28,1983.654795,730.1
1983,8,29,1983.657534,728.2
1983,8,30,1983.660274,762.7
1983,8,31,1983.663014,770.6
1983,9,1,1983.665753,767
1983,9,2,1983.668493,767.5
1983,9,3,1983.671233,758.2
1983,9,4,1983.673973,755.5
1983,9,5,1983.676712,744.9
1983,9,6,1983.679452,739.4
1983,9,7,1983.682192,734.5
1983,9,8,1983.684932,734.1
1983,9,9,1983.687671,748.6
1983,9,10,1983.690411,751.9
1983,9,11,1983.693151,757.3
1983,9,12,1983.69589,756.2
1983,9,13,1983.69863,759.4
1983,9,14,1983.70137,762
1983,9,15,1983.70411,759.9
1983,9,16,1983.706849,771
1983,9,17,1983.709589,758.8
1983,9,18,1983.712329,751.1
1983,9,19,1983.715068,759.1
1983,9,20,1983.717808,771.5
1983,9,21,1983.720548,761.1
1983,9,22,1983.723288,753.9
1983,9,23,1983.726027,748.1
1983,9,24,1983.728767,746.9
1983,9,25,1983.731507,748.2
1983,9,26,1983.734247,737.3
1983,9,27,1983.736986,733
1983,9,28,1983.739726,730.7
1983,9,29,1983.742466,733.8
1983,9,30,1983.745205,738.4
1983,10,1,1983.747945,735.4
1983,10,2,1983.750685,728.3
1983,10,3,1983.753425,720.6
1983,10,4,1983.756164,725.3
1983,10,5,1983.758904,728.4
1983,10,6,1983.761644,722.1
1983,10,7,1983.764384,722.7
1983,10,8,1983.767123,746.3
1983,10,9,1983.769863,765
1983,10,10,1983.772603,767
1983,10,11,1983.775342,756.8
1983,10,12,1983.778082,745.9
1983,10,13,1983.780822,739.4
1983,10,14,1983.783562,748.2
1983,10,15,1983.786301,750.2
1983,10,16,1983.789041,742.4
1983,10,17,1983.791781,750.1
1983,10,18,1983.794521,753.3
1983,10,19,1983.79726,754.2
1983,10,20,1983.8,752.7
1983,10,21,1983.80274,743.8
1983,10,22,1983.805479,734.5
1983,10,23,1983.808219,744.9
1983,10,24,1983.810959,732.4
1983,10,25,1983.813699,732.5
1983,10,26,1983.816438,734.3
1983,10,27,1983.819178,746.9
1983,10,28,1983.821918,747.2
1983,10,29,1983.824658,751.5
1983,10,30,1983.827397,732.3
1983,10,31,1983.830137,718.8
1983,11,1,1983.832877,707.1
1983,11,2,1983.835616,720.6
1983,11,3,1983.838356,721.9
1983,11,4,1983.841096,725.5
1983,11,5,1983.843836,724.5
1983,11,6,1983.846575,725.8
1983,11,7,1983.849315,725
1983,11,8,1983.852055,748.7
1983,11,9,1983.854795,769.1
1983,11,10,1983.857534,758.1
1983,11,11,1983.860274,796.8
1983,11,12,1983.863014,802.8
1983,11,13,1983.865753,778.1
1983,11,14,1983.868493,762.7
1983,11,15,1983.871233,749.2
1983,11,16,1983.873973,731.8
1983,11,17,1983.876712,730.7
1983,11,18,1983.879452,747.3
1983,11,19,1983.882192,750.6
1983,11,20,1983.884932,741.1
1983,11,21,1983.887671,729
1983,11,22,1983.890411,714.3
1983,11,23,1983.893151,711.6
1983,11,24,1983.89589,703.1
1983,11,25,1983.89863,721.3
1983,11,26,1983.90137,715.1
1983,11,27,1983.90411,704.9
1983,11,28,1983.906849,715.7
1983,11,29,1983.909589,731.6
1983,11,30,1983.912329,732.6
1983,12,1,1983.915068,728
1983,12,2,1983.917808,724.1
1983,12,3,1983.920548,716.5
1983,12,4,1983.923288,700
1983,12,5,1983.926027,723.2
1983,12,6,1983.928767,741.5
1983,12,7,1983.931507,739.2
1983,12,8,1983.934247,730.6
1983,12,9,1983.936986,732.2
1983,12,10,1983.939726,757.2
1983,12,11,1983.942466,765.3
1983,12,12,1983.945205,783
1983,12,13,1983.947945,775.6
1983,12,14,1983.950685,762.9
1983,12,15,1983.953425,762.1
1983,12,16,1983.956164,764.1
1983,12,17,1983.958904,756.7
1983,12,18,1983.961644,745.8
1983,12,19,1983.964384,752.4
1983,12,20,1983.967123,743.4
1983,12,21,1983.969863,736.4
1983,12,22,1983.972603,730.6
1983,12,23,1983.975342,726
1983,12,24,1983.978082,725.4
1983,12,25,1983.980822,721.9
1983,12,26,1983.983562,717.9
1983,12,27,1983.986301,725.3
1983,12,28,1983.989041,717.3
1983,12,29,1983.991781,703.4
1983,12,30,1983.994521,722.6
1983,12,31,1983.99726,739.9
1984,1,1,1984,722
1984,1,2,1984.002732,726.7
1984,1,3,1984.005464,732.3
1984,1,4,1984.008197,769.3
1984,1,5,1984.010929,786.7
1984,1,6,1984.013661,764.2
1984,1,7,1984.016393,736.2
1984,1,8,1984.019126,722.6
1984,1,9,1984.021858,709.5
1984,1,10,1984.02459,704.9
1984,1,11,1984.027322,714
1984,1,12,1984.030055,710.4
1984,1,13,1984.032787,715.2
1984,1,14,1984.035519,718.6
1984,1,15,1984.038251,709.6
1984,1,16,1984.040984,711.8
1984,1,17,1984.043716,710.2
1984,1,18,1984.046448,715.6
1984,1,19,1984.04918,697.7
1984,1,20,1984.051913,679.6
1984,1,21,1984.054645,687.4
1984,1,22,1984.057377,692.8
1984,1,23,1984.060109,682.3
1984,1,24,1984.062842,701.3
1984,1,25,1984.065574,704.3
1984,1,26,1984.068306,687.1
1984,1,27,1984.071038,681.3
1984,1,28,1984.07377,681.6
1984,1,29,1984.076503,701.8
1984,1,30,1984.079235,710.8
1984,1,31,1984.081967,703.7
1984,2,1,1984.084699,711.1
1984,2,2,1984.087432,718
1984,2,3,1984.090164,759.2
1984,2,4,1984.092896,758.9
1984,2,5,1984.095628,759.6
1984,2,6,1984.098361,742.7
1984,2,7,1984.101093,712
1984,2,8,1984.103825,694
1984,2,9,1984.106557,693
1984,2,10,1984.10929,702.2
1984,2,11,1984.112022,705.4
1984,2,12,1984.114754,723.9
1984,2,13,1984.117486,741.6
1984,2,14,1984.120219,729.5
1984,2,15,1984.122951,728.6
1984,2,16,1984.125683,711.9
1984,2,17,1984.128415,705.6
1984,2,18,1984.131148,706.1
1984,2,19,1984.13388,713
1984,2,20,1984.136612,717
1984,2,21,1984.139344,733.4
1984,2,22,1984.142077,731.8
1984,2,23,1984.144809,725.9
1984,2,24,1984.147541,739.9
1984,2,25,1984.150273,740
1984,2,26,1984.153005,745
1984,2,27,1984.155738,776.1
1984,2,28,1984.15847,773.4
1984,2,29,1984.161202,767.7
1984,3,1,1984.163934,797.6
1984,3,2,1984.166667,809.3
1984,3,3,1984.169399,808.1
1984,3,4,1984.172131,786.8
1984,3,5,1984.174863,774.6
1984,3,6,1984.177596,762.7
1984,3,7,1984.180328,772.6
1984,3,8,1984.18306,771.3
1984,3,9,1984.185792,761.5
1984,3,10,1984.188525,752
1984,3,11,1984.191257,744.7
1984,3,12,1984.193989,733.3
1984,3,13,1984.196721,737
1984,3,14,1984.199454,747.8
1984,3,15,1984.202186,746
1984,3,16,1984.204918,740.7
1984,3,17,1984.20765,743.4
1984,3,18,1984.210383,730.2
1984,3,19,1984.213115,723.2
1984,3,20,1984.215847,740.5
1984,3,21,1984.218579,749
1984,3,22,1984.221311,779.8
1984,3,23,1984.224044,790.7
1984,3,24,1984.226776,799.5
1984,3,25,1984.229508,762.1
1984,3,26,1984.23224,752.5
1984,3,27,1984.234973,780.4
1984,3,28,1984.237705,806.1
1984,3,29,1984.240437,821.4
1984,3,30,1984.243169,808.3
1984,3,31,1984.245902,779.5
1984,4,1,1984.248634,784.5
1984,4,2,1984.251366,796.5
1984,4,3,1984.254098,807.4
1984,4,4,1984.256831,793.7
1984,4,5,1984.259563,781.1
1984,4,6,1984.262295,767.2
1984,4,7,1984.265027,797.4
1984,4,8,1984.26776,791
1984,4,9,1984.270492,782.5
1984,4,10,1984.273224,770.2
1984,4,11,1984.275956,751.6
1984,4,12,1984.278689,741.8
1984,4,13,1984.281421,750.2
1984,4,14,1984.284153,747.1
1984,4,15,1984.286885,760.4
1984,4,16,1984.289617,763.8
1984,4,17,1984.29235,774
1984,4,18,1984.295082,786.5
1984,4,19,1984.297814,785.6
1984,4,20,1984.300546,781.9
1984,4,21,1984.303279,763.1
1984,4,22,1984.306011,754.4
1984,4,23,1984.308743,751.3
1984,4,24,1984.311475,742.9
1984,4,25,1984.314208,752.9
1984,4,26,1984.31694,806.4
1984,4,27,1984.319672,946.8
1984,4,28,1984.322404,961.1
1984,4,29,1984.325137,925.2
1984,4,30,1984.327869,903.2
1984,5,1,1984.330601,889.1
1984,5,2,1984.333333,857.1
1984,5,3,1984.336066,859.6
1984,5,4,1984.338798,841.9
1984,5,5,1984.34153,832.6
1984,5,6,1984.344262,818.2
1984,5,7,1984.346995,819.4
1984,5,8,1984.349727,828.2
1984,5,9,1984.352459,825.9
1984,5,10,1984.355191,823.5
1984,5,11,1984.357923,874.6
1984,5,12,1984.360656,870
1984,5,13,1984.363388,891.6
1984,5,14,1984.36612,881.1
1984,5,15,1984.368852,862.4
1984,5,16,1984.371585,847.9
1984,5,17,1984.374317,877.5
1984,5,18,1984.377049,879
1984,5,19,1984.379781,860.3
1984,5,20,1984.382514,845.8
1984,5,21,1984.385246,848.4
1984,5,22,1984.387978,864.9
1984,5,23,1984.39071,868.5
1984,5,24,1984.393443,864.5
1984,5,25,1984.396175,893
1984,5,26,1984.398907,878.6
1984,5,27,1984.401639,888.4
1984,5,28,1984.404372,880.5
1984,5,29,1984.407104,888.4
1984,5,30,1984.409836,855.4
1984,5,31,1984.412568,819.3
1984,6,1,1984.415301,797.4
1984,6,2,1984.418033,808.4
1984,6,3,1984.420765,829
1984,6,4,1984.423497,813.4
1984,6,5,1984.42623,818.5
1984,6,6,1984.428962,836.2
1984,6,7,1984.431694,834.3
1984,6,8,1984.434426,823.8
1984,6,9,1984.437158,814.3
1984,6,10,1984.439891,809.8
1984,6,11,1984.442623,812.6
1984,6,12,1984.445355,803.7
1984,6,13,1984.448087,791.4
1984,6,14,1984.45082,780.2
1984,6,15,1984.453552,773.9
1984,6,16,1984.456284,807.9
1984,6,17,1984.459016,809
1984,6,18,1984.461749,821.1
1984,6,19,1984.464481,828.5
1984,6,20,1984.467213,818.1
1984,6,21,1984.469945,803.2
1984,6,22,1984.472678,794.9
1984,6,23,1984.47541,785.3
1984,6,24,1984.478142,782.2
1984,6,25,1984.480874,768.7
1984,6,26,1984.483607,769.9
1984,6,27,1984.486339,750.8
1984,6,28,1984.489071,772.6
1984,6,29,1984.491803,792.6
1984,6,30,1984.494536,788.3
1984,7,1,1984.497268,786.3
1984,7,2,1984.5,788.8
1984,7,3,1984.502732,794.1
1984,7,4,1984.505464,794.9
1984,7,5,1984.508197,794.1
1984,7,6,1984.510929,780.4
1984,7,7,1984.513661,773
1984,7,8,1984.516393,753.6
1984,7,9,1984.519126,743.7
1984,7,10,1984.521858,776.3
1984,7,11,1984.52459,770.7
1984,7,12,1984.527322,770.3
1984,7,13,1984.530055,785
1984,7,14,1984.532787,777.1
1984,7,15,1984.535519,768.6
1984,7,16,1984.538251,771.3
1984,7,17,1984.540984,775.3
1984,7,18,1984.543716,786.1
1984,7,19,1984.546448,783.6
1984,7,20,1984.54918,764
1984,7,21,1984.551913,751.6
1984,7,22,1984.554645,749.1
1984,7,23,1984.557377,748.2
1984,7,24,1984.560109,778.6
1984,7,25,1984.562842,815.7
1984,7,26,1984.565574,817.3
1984,7,27,1984.568306,805.3
1984,7,28,1984.571038,787.3
1984,7,29,1984.57377,780.1
1984,7,30,1984.576503,774.5
1984,7,31,1984.579235,783
1984,8,1,1984.581967,771.9
1984,8,2,1984.584699,765.4
1984,8,3,1984.587432,766.7
1984,8,4,1984.590164,762.3
1984,8,5,1984.592896,755.8
1984,8,6,1984.595628,747.9
1984,8,7,1984.598361,744.6
1984,8,8,1984.601093,754.2
1984,8,9,1984.603825,757
1984,8,10,1984.606557,747.8
1984,8,11,1984.60929,745.9
1984,8,12,1984.612022,745.2
1984,8,13,1984.614754,735.5
1984,8,14,1984.617486,744
1984,8,15,1984.620219,748.1
1984,8,16,1984.622951,739.4
1984,8,17,1984.625683,727.3
1984,8,18,1984.628415,719.3
1984,8,19,1984.631148,720.9
1984,8,20,1984.63388,726.8
1984,8,21,1984.636612,728
1984,8,22,1984.639344,736.2
1984,8,23,1984.642077,737.2
1984,8,24,1984.644809,745.6
1984,8,25,1984.647541,744.1
1984,8,26,1984.650273,738.9
1984,8,27,1984.653005,735.1
1984,8,28,1984.655738,733.9
1984,8,29,1984.65847,722.3
1984,8,30,1984.661202,717.4
1984,8,31,1984.663934,711.9
1984,9,1,1984.666667,706.8
1984,9,2,1984.669399,701.9
1984,9,3,1984.672131,704.6
1984,9,4,1984.674863,727.6
1984,9,5,1984.677596,749.3
1984,9,6,1984.680328,760.9
1984,9,7,1984.68306,762.2
1984,9,8,1984.685792,751.9
1984,9,9,1984.688525,743
1984,9,10,1984.691257,731.7
1984,9,11,1984.693989,730.7
1984,9,12,1984.696721,728.6
1984,9,13,1984.699454,725.7
1984,9,14,1984.702186,721.3
1984,9,15,1984.704918,722.8
1984,9,16,1984.70765,719.9
1984,9,17,1984.710383,716.2
1984,9,18,1984.713115,708.9
1984,9,19,1984.715847,716
1984,9,20,1984.718579,725.5
1984,9,21,1984.721311,712.7
1984,9,22,1984.724044,712.5
1984,9,23,1984.726776,725.2
1984,9,24,1984.729508,727.1
1984,9,25,1984.73224,725.6
1984,9,26,1984.734973,723.8
1984,9,27,1984.737705,720.9
1984,9,28,1984.740437,717.6
1984,9,29,1984.743169,709.6
1984,9,30,1984.745902,706.1
1984,10,1,1984.748634,702.3
1984,10,2,1984.751366,703.5
1984,10,3,1984.754098,703.4
1984,10,4,1984.756831,708.3
1984,10,5,1984.759563,708.4
1984,10,6,1984.762295,769.4
1984,10,7,1984.765027,731.1
1984,10,8,1984.76776,727
1984,10,9,1984.770492,729.8
1984,10,10,1984.773224,729.9
1984,10,11,1984.775956,724.8
1984,10,12,1984.778689,718.5
1984,10,13,1984.781421,719.3
1984,10,14,1984.784153,722.2
1984,10,15,1984.786885,720.1
1984,10,16,1984.789617,722
1984,10,17,1984.79235,709
1984,10,18,1984.795082,717.6
1984,10,19,1984.797814,738.3
1984,10,20,1984.800546,743.6
1984,10,21,1984.803279,744.5
1984,10,22,1984.806011,737.4
1984,10,23,1984.808743,733.9
1984,10,24,1984.811475,728.4
1984,10,25,1984.814208,721.5
1984,10,26,1984.81694,750.4
1984,10,27,1984.819672,742.1
1984,10,28,1984.822404,729.8
1984,10,29,1984.825137,723.6
1984,10,30,1984.827869,712.9
1984,10,31,1984.830601,704.8
1984,11,1,1984.833333,723.3
1984,11,2,1984.836066,747.5
1984,11,3,1984.838798,734.3
1984,11,4,1984.84153,724.8
1984,11,5,1984.844262,728.5
1984,11,6,1984.846995,728.8
1984,11,7,1984.849727,726.2
1984,11,8,1984.852459,725
1984,11,9,1984.855191,734.8
1984,11,10,1984.857923,738.2
1984,11,11,1984.860656,732.1
1984,11,12,1984.863388,727.6
1984,11,13,1984.86612,721.8
1984,11,14,1984.868852,740.6
1984,11,15,1984.871585,767.7
1984,11,16,1984.874317,748.1
1984,11,17,1984.877049,762.1
1984,11,18,1984.879781,765.8
1984,11,19,1984.882514,770.6
1984,11,20,1984.885246,757.6
1984,11,21,1984.887978,751.4
1984,11,22,1984.89071,734.5
1984,11,23,1984.893443,727.4
1984,11,24,1984.896175,720.3
1984,11,25,1984.898907,712.7
1984,11,26,1984.901639,705.2
1984,11,27,1984.904372,701.2
1984,11,28,1984.907104,704.8
1984,11,29,1984.909836,704.7
1984,11,30,1984.912568,738.1
1984,12,1,1984.915301,747.6
1984,12,2,1984.918033,749.2
1984,12,3,1984.920765,746.6
1984,12,4,1984.923497,736.2
1984,12,5,1984.92623,731.1
1984,12,6,1984.928962,732.9
1984,12,7,1984.931694,727.5
1984,12,8,1984.934426,714.5
1984,12,9,1984.937158,709.3
1984,12,10,1984.939891,704.6
1984,12,11,1984.942623,712.3
1984,12,12,1984.945355,726.9
1984,12,13,1984.948087,729.1
1984,12,14,1984.95082,725.8
1984,12,15,1984.953552,729.4
1984,12,16,1984.956284,729.6
1984,12,17,1984.959016,722.3
1984,12,18,1984.961749,716
1984,12,19,1984.964481,706.5
1984,12,20,1984.967213,697.8
1984,12,21,1984.969945,697.7
1984,12,22,1984.972678,710.9
1984,12,23,1984.97541,704.3
1984,12,24,1984.978142,703.9
1984,12,25,1984.980874,716.5
1984,12,26,1984.983607,728.3
1984,12,27,1984.986339,746.6
1984,12,28,1984.989071,739
1984,12,29,1984.991803,737.7
1984,12,30,1984.994536,724.3
1984,12,31,1984.997268,720.1
1985,1,1,1985,707.3
1985,1,2,1985.00274,702.2
1985,1,3,1985.005479,697.4
1985,1,4,1985.008219,690.9
1985,1,5,1985.010959,689
1985,1,6,1985.013699,681.8
1985,1,7,1985.016438,684.2
1985,1,8,1985.019178,685.4
1985,1,9,1985.021918,698.8
1985,1,10,1985.024658,707.7
1985,1,11,1985.027397,703.1
1985,1,12,1985.030137,696.9
1985,1,13,1985.032877,693.6
1985,1,14,1985.035616,709.3
1985,1,15,1985.038356,721.8
1985,1,16,1985.041096,713.8
1985,1,17,1985.043836,712.8
1985,1,18,1985.046575,719.4
1985,1,19,1985.049315,711.5
1985,1,20,1985.052055,700.3
1985,1,21,1985.054795,697.1
1985,1,22,1985.057534,703.6
1985,1,23,1985.060274,703.5
1985,1,24,1985.063014,715.3
1985,1,25,1985.065753,746.3
1985,1,26,1985.068493,760.5
1985,1,27,1985.071233,741.4
1985,1,28,1985.073973,739.1
1985,1,29,1985.076712,708.8
1985,1,30,1985.079452,703.6
1985,1,31,1985.082192,698.3
1985,2,1,1985.084932,692.9
1985,2,2,1985.087671,691.8
1985,2,3,1985.090411,690.7
1985,2,4,1985.093151,678.9
1985,2,5,1985.09589,676.3
1985,2,6,1985.09863,698.8
1985,2,7,1985.10137,698
1985,2,8,1985.10411,679.1
1985,2,9,1985.106849,667.5
1985,2,10,1985.109589,666.9
1985,2,11,1985.112329,661.9
1985,2,12,1985.115068,653.9
1985,2,13,1985.117808,651
1985,2,14,1985.120548,653
1985,2,15,1985.123288,655.1
1985,2,16,1985.126027,650.7
1985,2,17,1985.128767,649.4
1985,2,18,1985.131507,654.8
1985,2,19,1985.134247,659.9
1985,2,20,1985.136986,659.4
1985,2,21,1985.139726,656.1
1985,2,22,1985.142466,649.5
1985,2,23,1985.145205,647.6
1985,2,24,1985.147945,657.6
1985,2,25,1985.150685,661.3
1985,2,26,1985.153425,655
1985,2,27,1985.156164,643.9
1985,2,28,1985.158904,644.8
1985,3,1,1985.161644,644.4
1985,3,2,1985.164384,649.6
1985,3,3,1985.167123,656.6
1985,3,4,1985.169863,653.5
1985,3,5,1985.172603,664.9
1985,3,6,1985.175342,667.4
1985,3,7,1985.178082,661.4
1985,3,8,1985.180822,659.7
1985,3,9,1985.183562,658
1985,3,10,1985.186301,665.3
1985,3,11,1985.189041,671.8
1985,3,12,1985.191781,662.1
1985,3,13,1985.194521,656.2
1985,3,14,1985.19726,656.3
1985,3,15,1985.2,650.6
1985,3,16,1985.20274,652
1985,3,17,1985.205479,655.9
1985,3,18,1985.208219,648.6
1985,3,19,1985.210959,649.8
1985,3,20,1985.213699,651
1985,3,21,1985.216438,652.7
1985,3,22,1985.219178,642.9
1985,3,23,1985.221918,646.6
1985,3,24,1985.224658,641.2
1985,3,25,1985.227397,639.6
1985,3,26,1985.230137,637.4
1985,3,27,1985.232877,638.2
1985,3,28,1985.235616,640.8
1985,3,29,1985.238356,641.8
1985,3,30,1985.241096,625.3
1985,3,31,1985.243836,624.6
1985,4,1,1985.246575,629.3
1985,4,2,1985.249315,626
1985,4,3,1985.252055,626.3
1985,4,4,1985.254795,625.9
1985,4,5,1985.257534,615.5
